t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
15,-0.9739774,-0.75764215,-1.0,-1.0,-1.0,-0.3956148790462529,8,"[1.5589614674786597e-06 0.008485560050696705 1.2829606285431945
 24.04977725985865 188.2595014252415 775.2012276156877 1765.116094086989
 2204.1035099455416 1515.6414631600917 617.7171844958476 227.8965364827707
 187.9126116799024 205.16158811284097 173.18866476432206
 109.02531878188707 57.58492782193431 26.36162067013219 13.5105974221996
 5.362114380098011 1.4096369023451398 0.20400636234270808]"
16,-1.0,-1.0,-1.0,-1.0,-1.0,-0.40325695497180847,8,"[1.9488712560417155e-07 0.0010642093165280748 0.17578862604884177
 4.920743949872656 53.90795635234536 303.8007231834529 978.9923461757045
 1838.0138624597514 1991.989852575187 1260.6102342757436 518.0344325950005
 231.5007432506881 202.3410229788287 190.72113503807554 135.6471346556361
 76.53274215897767 36.15552683272243 16.576524411476267 6.998311260287559
 1.867519497539109 0.2101622919120788]"
17,-1.0,-1.0,-1.0,-0.8055558,-1.0,-0.4192922732758582,8,"[7.38680675e+03 3.53015958e+03 8.13051844e-01 1.00000001e+00
 2.00000000e+01 1.67000000e+02 6.08000000e+02 1.30000000e+03
 1.47400000e+03 1.00800000e+03 4.12000000e+02 1.97000000e+02
 1.65000000e+02 1.73000000e+02 1.18000000e+02 6.90000000e+01
 3.00000000e+01 1.30000000e+01 6.00000000e+00 1.00000000e+00
 0.00000000e+00]"
18,-0.97380567,-0.68519974,-1.0,-0.52511334,-1.0,-0.4309986992478464,8,"[713.2829248213194 5296.302676688805 4143.365980454044 752.6527048513715
 13.949967268773618 54.40505794984985 275.17578639977495 772.2227387839453
 1287.0344310649757 1269.3306775570054 765.4539408662006
 326.95266504569435 181.86867169682057 162.48654349844435
 130.52835335666487 82.88314343059284 42.10418934049683 16.01263203526773
 6.779956644058403 1.4038940889158387 0.018480835801260476]"
19,-0.9750116,-0.668816,-1.0,-0.5043323,-1.0,-0.4533133082584543,8,"[70.07736276322694 1060.1843245478312 4187.249412286012 3899.7409660827534
 1209.155245828887 135.2881555110993 108.01354859552937 367.00792424866967
 773.230688907903 1041.9395554206915 876.9984665509888 484.3595312974451
 224.6658703596295 141.88515496101317 117.8751371106758 86.59554887829525
 46.715013657256655 17.980096818011784 5.8631801637103065
 1.632141659300315 0.20708153183845301]"
20,-0.9779153,-0.6060656,-1.0,1.0,-1.0,-0.47620379907181065,8,"[7.471381474596948 170.24250348994357 1285.8106956168524
 3625.2968144362435 3528.0820695081125 1383.2848903107865
 259.7726436399385 169.44371005161997 415.15928760517346 709.6050485598422
 793.468087570457 572.7374760265499 290.2001981004091 147.52572288662415
 101.38869579541804 70.13843139041099 41.7683952595917 17.761853721906594
 5.196669750082487 1.4053704130152078 0.2040044990997213]"
21,-0.98583335,-0.6258103,-1.0,-0.63260686,-1.0,-0.5570585908962802,8,"[0.794405637378994 25.57537733050393 295.2298222094455 1475.6277526142142
 3275.803009150155 3088.4515657359634 1294.4617607262958 278.2210716896792
 125.91934539357318 210.41533448129238 300.2730342369632
 294.74511714600646 185.14177557146513 91.97331317976386 50.42050558710898
 30.559788246198657 21.257467859258647 12.666822362780495 4.72653144156123
 0.7235515448721531 0.009249737252879031]"
22,-0.9868261,-0.69576484,-1.0,-0.70669925,-1.0,-0.5731928314615774,8,"[0.01728898070330937 3.1068582331419856 58.51933914726059
 444.7065915024568 1653.4752469261282 3032.363537972719 2666.952561788651
 1141.097597044161 276.9548256294419 145.37215503109397 220.63292031494746
 263.1407876236354 216.4076546668965 119.84191328946406 54.30601093386252
 29.790817883508957 18.15867442027387 9.62052370215969 4.585009992801075
 0.9373568887259505 0.01232117834335189]"
23,-0.98140705,-0.7761707,-1.0,-0.83041966,-1.0,-0.5874869498092384,8,"[0.0021646790034926667 0.40772216618560975 10.273086655640167
 113.69560595695059 630.9706732479633 1823.778059843449 2783.5090307450378
 2199.1091435171866 911.4567342608825 261.56107053340054
 168.22003829555973 213.02475028544157 208.56901039172402
 146.45011902060884 77.80163932006646 36.689451388576884
 19.471184269143603 10.94450069213881 5.107692928172929 0.9459922882865286
 0.012324906010432235]"
24,-0.9731887,-0.77417994,-1.0,-0.86362016,-1.0,-0.5991276284751837,8,"[1.9486645616447396e-06 0.010599219159726824 1.5698762327770395
 26.190257789069918 201.60795359805812 844.321924353331 1949.9905673745193
 2504.7189645759277 1774.8779978739046 734.9237466246592
 247.71705583343447 186.19148764499127 199.71966037448485
 163.08221258858933 96.79938886616439 45.767351733373665 22.64865975702871
 12.61635381830218 6.0534397953001875 1.1770908350801612
 0.015403802693432889]"
25,-0.96578187,-0.7435664,-1.0,-0.43652484,-1.0,-0.6134796256290256,8,"[1.9489051403163767e-07 0.001064912124838299 0.17886340090518837
 5.2721452928867345 57.0740681310617 327.00531923689687 1065.8624862902743
 1988.7533515843604 2170.939610688287 1394.4141870863382 567.5311014806948
 230.15857697013388 188.32534291301695 171.8736209416652
 118.67095124459149 60.861666418576384 27.694850827188677
 14.698050987133774 7.379369600242063 2.0899602394711603 0.213237460669632]"
26,-0.9637961,-0.7261005,-1.0,-0.61142325,-1.0,-0.6421289234423719,8,"[7.73464025e+03 3.69638943e+03 8.51337220e-01 1.00000001e+00
 2.70000000e+01 1.71000000e+02 6.41000000e+02 1.35400000e+03
 1.62700000e+03 1.09300000e+03 4.55000000e+02 1.83000000e+02
 1.66000000e+02 1.48000000e+02 1.05000000e+02 5.10000000e+01
 2.50000000e+01 1.30000000e+01 6.00000000e+00 2.00000000e+00
 0.00000000e+00]"
27,-0.9718974,-0.7129907,-1.0,-0.6173247,-1.0,-0.6608145306992738,8,"[746.8696159023301 5545.580676220513 4337.796465717745 787.8937416189308
 15.739502328612705 59.416824365068386 279.11293915926893
 767.7794843395661 1266.988883478733 1268.4569020924296 763.4017178377059
 316.6771793359898 162.39160482918305 136.33971641115556
 105.68086672365618 61.540889747997525 30.78140437436208 15.15487440173508
 6.600362409879141 2.536340454998128 0.40491146174156634]"
28,-0.9745999,-0.6820786,-1.0,-0.4907774,-1.0,-0.6793598214810667,8,"[73.33375998241411 1110.4388071447718 4392.921879281098 4108.802937103641
 1271.9826450271405 142.15207987832548 109.60141403677748
 373.7826400847909 784.096256931646 1056.9539283561348 922.4357804705303
 516.0941000857979 222.01428699384596 128.6417980401769 101.91498026493977
 67.93465674138876 34.72503907924032 17.578064715254065 7.932034036182075
 2.098611642494954 0.21324118852126028]"
29,-0.9781366,-0.6256611,-1.0,1.0,-1.0,-0.7029014282125773,8,"[7.413254338008319 175.9622482399982 1346.5916164218174 3790.004419582379
 3705.758636622246 1461.1180927348319 272.92958593507433
 177.18777532411963 423.5083281579803 702.9023291317594 789.7677762620971
 604.9733423957522 307.6283530435759 146.21126101110985 91.85678515347101
 64.73392824490597 36.28979512511429 15.36961029307908 5.273562629726069
 2.0828011663504604 0.3987573963010125]"
30,-0.98576665,-0.6252772,-1.0,-0.6357616,-1.0,-0.7838169235408483,8,"[0.7972918753568191 26.11886304283347 308.2977759477021 1554.6404777368743
 3444.6205148564436 3259.0546244620714 1351.4041645227342
 279.4506929460851 127.00853717258767 219.28044362544026
 309.92076874167526 300.1896172446092 197.70392741752445
 101.29533391076717 50.69596848535623 30.524556646922274
 18.649746024514506 7.925037622730038 1.3966165603750849
 0.021636508783985486 9.319721344658305e-06]"
31,-0.98711467,-0.6961272,-1.0,-0.7078463,-1.0,-0.8000028060219592,8,"[0.01800917632334105 3.2353497763338748 60.860592772467136
 466.149537677508 1745.5919579105873 3200.423782160113 2807.5014030639677
 1199.9324858641633 288.0913527243118 152.9744071574626 223.06004373595542
 261.11122376210693 213.8743507677693 126.30230754023496 62.89302923757619
 32.72441403930741 19.321185139939395 8.608047901790089 2.0750153444671007
 0.24841415495645314 0.0030863525338955533]"
32,-0.9815622,-0.75782424,-1.0,-0.720147,-1.0,-0.8147149622803461,8,"[0.002165458430011536 0.41195370102017637 10.865327704399173
 119.94769519792887 662.7382351221812 1925.2240985680746 2941.214777453538
 2313.8753361390554 966.3131988274408 272.7260399592806 177.06515926760517
 219.9263100922983 215.6528760487882 149.1384158640845 80.28760862369283
 39.59962211466375 21.90083311382909 10.246505764641421 2.6036967512126052
 0.257052755240881 0.003090080237885484]"
33,-0.9706036,-0.7793649,-1.0,-0.75769985,-1.0,-0.83088506536555,8,"[1.9486730327098175e-06 0.010600976150392056 1.5775581622299555
 27.051034968382808 207.6902152798458 876.5593511108945 2037.2752407143005
 2567.048158827353 1782.6263997983945 713.2322650841065 244.7592584948945
 184.7529959235574 195.84882558533235 162.1191352395103 97.4297083207076
 48.852298539199076 24.87256555926936 11.893215644099794
 3.1323835873295005 0.26569135560332635 0.003093807941875415]"
34,-0.96709317,-0.7556271,-1.0,-0.5478004,-1.0,-0.8482303364879185,8,"[1.9489390245865536e-07 0.0010656149293846898 0.18193754951568364
 5.621292877204146 59.90304893576814 338.9091599687672 1100.5549036982522
 2016.9442533458337 2128.4294517995336 1328.8547220065245
 528.9882176096195 216.09129346428887 175.9302203607259 164.51563511822567
 115.86438882021433 61.0740027400343 27.946153620522033 13.361449484704467
 4.321528077034888 0.5010980007468581 0.006174568347687481]"
35,-0.96476483,-0.7274882,-1.0,-0.61165965,-1.0,-0.8731575418751895,8,"[6.87426124e+03 3.28521376e+03 7.56636930e-01 2.00000001e+00
 2.00000000e+01 2.00000000e+02 6.94000000e+02 1.36900000e+03
 1.56300000e+03 1.04100000e+03 4.31000000e+02 1.86000000e+02
 1.50000000e+02 1.38000000e+02 1.04000000e+02 5.30000000e+01
 2.50000000e+01 1.20000000e+01 4.00000000e+00 0.00000000e+00
 0.00000000e+00]"
36,-0.972979,-0.72585803,-1.0,-0.6416203,-1.0,-0.891583457913237,8,"[663.7906383459635 4928.810171337559 3855.8734896765504 700.6102070845557
 14.114248893486325 61.63629747495152 308.9933335323476 804.353951483609
 1260.099375523445 1218.3445444418494 734.5788079555181 304.40840019628047
 153.6176138271121 127.02617537939189 106.45196571956568 64.40158564804582
 32.76584326229729 15.380996844094083 5.690338872660608 0.954659694773543
 0.012328634046608444]"
37,-0.97384524,-0.6832161,-1.0,-0.48908046,-1.0,-0.9088849414913641,8,"[65.6067391400228 992.2703085168744 3919.0770428340106 3653.3505396888645
 1131.9341699438103 129.6909064840441 119.02960273004346 398.3287463453947
 804.1878947696229 1057.7745744673616 889.6912895321719 479.20888639996855
 212.2693216552689 128.11594578744717 100.29203590221009 65.73116545727937
 37.8672355045566 19.40779538423571 6.099202973456144 0.745175251462892
 0.009259056826585343]"
38,-0.97893995,-0.6340699,-1.0,1.0,-1.0,-0.9322720946591946,8,"[6.95001976319201 160.07960714692155 1204.82462087809 3373.871883522147
 3309.8307411767496 1303.621878031203 253.8882368895676 189.9068714585978
 444.4710074636796 717.2686494430393 786.9851023448916 587.8408938015777
 300.3999152493792 137.73359663940155 85.14263295470637 60.386033749041204
 39.6791169287402 21.15789829802328 7.711367960108633 1.2030450432153383
 0.015414986248317719]"
39,-0.9865467,-0.6161362,-1.0,-0.6914004,-1.0,-1.0131215162194218,8,"[0.6866836047745872 22.965389046636687 273.2897603165988
 1378.8916940044162 3050.172119127927 2897.929181185857 1230.7780430644393
 269.1734331658362 148.77233031915785 252.77838913243804 337.9088418628288
 306.82869371272903 189.78803808978174 88.66617153240871
 41.135940015388776 29.607058479220623 19.60620344846308
 10.849383045244192 4.441263943391027 0.7192210431716753
 0.009247873271700513]"
40,-0.9872975,-0.71086645,-1.0,-0.7405058,-1.0,-1.0269285279640596,8,"[0.015848979288323482 2.8520141062437565 54.23431920589175
 416.18546538825467 1550.4940397372197 2835.6957189975274
 2508.9085422617495 1091.6391117870512 286.5697204614185
 174.12305519611178 258.6405336893035 287.9242177466206 219.32432685312034
 120.86425456764758 54.367045095278435 29.351831353424146
 20.284354960947326 12.18195376752005 5.380996050216222 0.9503163890074052
 0.01232676991779158]"
41,-0.9803721,-0.73595613,-1.0,-0.59960914,-1.0,-1.0398626794844803,8,"[0.0014464319480638887 0.2898091081979816 9.410818775357997
 107.42677949173667 590.4400096528058 1713.3760826254609
 2615.9261090859272 2087.6477310043138 896.8154651600507
 276.22629961629724 198.50059277669484 245.81685149929268
 225.97263128286653 147.30057270127716 76.86818434169605 36.30330215903643
 20.07558873290393 11.627456395645606 5.786091711287861 1.1727699344589955
 0.01540193882298313]"
42,-0.97222716,-0.76214147,-1.0,-1.0,-1.0,-1.059191669629499,8,"[1.5589614674835926e-06 0.008485560092098299 1.2829675133999174
 24.07405550931806 190.50865049737024 789.333052329164 1789.636907061793
 2224.896455959981 1548.3635623197688 648.3346086633637 236.44027030695034
 189.69923398630957 196.7203562404611 155.8088891441135 90.92183655392246
 44.23934817013139 20.806080586805415 9.396487643906328 4.579071238650267
 0.937353688860289 0.012321178306442304]"
43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.066097884930544,8,"[1.9488881981790462e-07 0.001064560720683177 0.17732601341096102
 5.0964358123098785 55.46590105827892 313.37624229858 1004.649338576075
 1858.7925598675695 2010.8298240665147 1288.2192664223303 534.691727071167
 234.62066607270447 195.7912041669004 173.01075348570106 116.4792661350824
 61.327187824442525 28.0197237309656 11.627095564803893 4.870402354625504
 0.9416873922208222 0.012323042324530409]"
44,-1.0,-1.0,-1.0,-0.8055558,-1.0,-1.0808470290136059,8,"[7.35793237e+03 3.51636050e+03 8.09873697e-01 5.60275012e-09
 2.20000000e+01 1.77000000e+02 6.55000000e+02 1.29800000e+03
 1.50000000e+03 1.01400000e+03 4.37000000e+02 1.93000000e+02
 1.62000000e+02 1.55000000e+02 1.04000000e+02 5.50000000e+01
 2.80000000e+01 1.00000000e+01 4.00000000e+00 0.00000000e+00
 0.00000000e+00]"
45,-0.97154284,-0.69876283,-1.0,-0.5814469,-1.0,-1.0922304646244216,8,"[710.49404719701 5275.483053757187 4126.49414878403 749.3433276063736
 13.65139311416255 57.850660162192966 292.6074648340411 807.5612049016321
 1304.3031938906008 1260.7569225437924 760.2107226725183 336.476904542922
 180.92886837698916 151.8346717837925 119.55854862729325 69.73486161079099
 33.93732160748324 13.465014389450134 4.906360616409854 0.9417065960958224
 0.012323042545987928]"
46,-0.9758533,-0.66824055,-1.0,-0.5060818,-1.0,-1.1125057833360048,8,"[70.16783517645864 1059.9012075414105 4180.841440467092 3893.1364286295784
 1212.534930822939 137.5181268086367 114.30153288993479 395.8432765014028
 819.7758679090289 1072.819048325707 913.4683836809846 519.6486631583944
 241.34516648259674 143.27652267321537 110.6375269856156 72.01498652167629
 37.41769599962557 16.134677144405984 4.375476325685801 0.5011268067153914
 0.00617456867987376]"
47,-0.97705424,-0.63138956,-1.0,1.0,-1.0,-1.1356861301950671,8,"[7.18487305908659 168.57261207602863 1282.1906029602842 3600.578336826755
 3517.961865941502 1389.1242836657175 261.2888210770293 173.7372762916915
 433.7613283016627 738.1042890880232 812.9601272953271 603.0280580782043
 319.83425348127446 158.77418305600585 97.94220189498125 67.56457670472618
 37.62312818379121 16.06737712715668 5.702373814819477 0.9546660967673606
 0.012328634120427617]"
48,-0.98499334,-0.6277319,-1.0,-0.6111846,-1.0,-1.2165704468583194,8,"[0.7915334287227231 25.107985448400733 292.49903620599963
 1471.1343194405008 3260.826045307262 3088.3197704912677
 1299.5173482123057 267.8570175848082 125.20458063568205
 227.87874067807252 311.048699315527 286.9136981162534 194.0300091511432
 101.415642498299 53.315500251487116 31.513875592868878 19.324152222806507
 11.122940336436908 4.447235273933046 0.7192242435054418
 0.0092478733086101]"
49,-0.98703754,-0.69826865,-1.0,-0.71600723,-1.0,-1.233606698090608,8,"[0.018006448310194517 3.2205351881689994 58.76940122598943
 442.51470268689377 1649.864448905822 3029.196350125207 2676.9745304374965
 1145.9040031482218 276.7908364760624 150.0057733499713 223.8993585097388
 257.9016017793356 209.60220708869008 121.04347106147318
 60.877434469215004 35.62437196424361 19.689541676161483
 10.303055839402486 4.846365032368437 0.9416745887012822
 0.012323042176892063]"
50,-0.9780276,-0.764404,-1.0,-0.7508366,-1.0,-1.247546791432934,8,"[0.0021652635344149075 0.4108877350554877 10.681914109040086
 114.36750158259466 622.721641120603 1812.4012950303147 2782.044647250435
 2194.891122944655 918.5662671712955 263.5042679743052 166.63727841791044
 210.59056082796008 210.5875762905495 143.9032023162893 75.05744646867123
 39.299374403673 22.3854239061126 11.863423723668937 5.125672058413716
 0.9460018902240283 0.012324906121160994]"
51,-0.9751167,-0.76041275,-1.0,-1.0,-1.0,-1.2618575334068736,8,"[1.7538248740506558e-06 0.00954484937407685 1.4371701269759307
 26.314429133747677 202.23370625481456 831.8057803387361
 1928.5591419811014 2468.7401941544367 1722.7321085356352
 704.6237853345704 241.04393931670927 178.35251918932462 192.5556589304336
 153.24597726439302 90.05569416023103 47.23692011380321 25.541383920284723
 13.150379835215254 5.399007756522526 0.9503259914130097
 0.01232677002852034]"
52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.2718683661133197,8,"[1.9488712560910454e-07 0.0010642093579297076 0.17579551116978068
 4.945057434931649 56.257477457992685 325.87271357070307
 1064.1615574506448 2029.1210949242293 2243.704053428456
 1433.7448931596975 582.8154614677087 237.9959643831428 191.1405179000236
 172.34830095339265 117.77170266301981 62.852392002878545
 32.240068875970145 16.76697424429982 6.879429073374624 1.1900663391369029
 0.01540939445242051]"
